"STATION","NAME","DATE","PRCP","SNWD","TMAX","TMIN"
"GME00123970","HOLZKIRCHEN, GM","2010-08-24","0.03","0.0","78","57"
"GME00123970","HOLZKIRCHEN, GM","2010-08-25","0.00","0.0","72","53"
"GME00123970","HOLZKIRCHEN, GM","2010-08-26","0.00","0.0","85","54"
"GME00123970","HOLZKIRCHEN, GM","2010-08-27","0.62","0.0","72","59"
"GME00123970","HOLZKIRCHEN, GM","2010-08-28","0.13","0.0","59","47"
"GME00123970","HOLZKIRCHEN, GM","2010-08-29","0.44","0.0","63","46"
"GME00123970","HOLZKIRCHEN, GM","2010-08-30","1.89","0.0","55","44"
"GME00123970","HOLZKIRCHEN, GM","2010-08-31","0.20","0.0","55","44"
"GME00123970","HOLZKIRCHEN, GM","2010-09-01","0.00","0.0","61","40"
"GME00123970","HOLZKIRCHEN, GM","2010-09-02","0.05","0.0","65","39"
"GME00123970","HOLZKIRCHEN, GM","2010-09-03","0.11","0.0","66","51"
"GME00123970","HOLZKIRCHEN, GM","2010-09-04","0.20","0.0","59","47"
"GME00123970","HOLZKIRCHEN, GM","2010-09-05","0.00","0.0","62","44"
"GME00123970","HOLZKIRCHEN, GM","2010-09-06","0.06","0.0","62","40"
"GME00123970","HOLZKIRCHEN, GM","2010-09-07","0.00","0.0","63","46"
"GME00123970","HOLZKIRCHEN, GM","2010-09-08","0.31","0.0","63","50"
"GME00123970","HOLZKIRCHEN, GM","2010-09-09","0.02","0.0","64","46"
"GME00123970","HOLZKIRCHEN, GM","2010-09-10","0.00","0.0","65","44"
"GME00123970","HOLZKIRCHEN, GM","2010-09-11","0.00","0.0","68","44"
"GME00123970","HOLZKIRCHEN, GM","2010-09-12","0.19","0.0","70","42"
"GME00123970","HOLZKIRCHEN, GM","2010-09-13","0.20","0.0","56","47"
"GME00123970","HOLZKIRCHEN, GM","2010-09-14","0.00","0.0","61","43"
"GME00123970","HOLZKIRCHEN, GM","2010-09-15","0.04","0.0","69","50"
"GME00123970","HOLZKIRCHEN, GM","2010-09-16","0.02","0.0","63","51"
"GME00123970","HOLZKIRCHEN, GM","2010-09-17","0.03","0.0","56","49"
"GME00123970","HOLZKIRCHEN, GM","2010-09-18","0.00","0.0","59","46"
"GME00123970","HOLZKIRCHEN, GM","2010-09-19","0.00","0.0","60","42"
"GME00123970","HOLZKIRCHEN, GM","2010-09-20","0.00","0.0","66","39"
"GME00123970","HOLZKIRCHEN, GM","2010-09-21","0.00","0.0","70","45"
"GME00123970","HOLZKIRCHEN, GM","2010-09-22","0.00","0.0","69","42"
"GME00123970","HOLZKIRCHEN, GM","2010-09-23","0.00","0.0","74","48"
"GME00123970","HOLZKIRCHEN, GM","2010-09-24","0.37","0.0","73","48"
"GME00123970","HOLZKIRCHEN, GM","2010-09-25","0.41","0.0","54","43"
"GME00123970","HOLZKIRCHEN, GM","2010-09-26","0.00","0.0","52","41"
"GME00123970","HOLZKIRCHEN, GM","2010-09-27","0.00","0.0","56","39"
"GME00123970","HOLZKIRCHEN, GM","2010-09-28","0.06","0.0","51","44"
"GME00123970","HOLZKIRCHEN, GM","2010-09-29","0.05","0.0","55","44"
"GME00123970","HOLZKIRCHEN, GM","2010-09-30","0.11","0.0","55","42"
"GME00123970","HOLZKIRCHEN, GM","2010-10-01","0.00","0.0","58","42"
"GME00123970","HOLZKIRCHEN, GM","2010-10-02","0.00","0.0","63","39"
"GME00123970","HOLZKIRCHEN, GM","2010-10-03","0.00","0.0","66","42"
"GME00123970","HOLZKIRCHEN, GM","2010-10-04","0.01","0.0","70","41"
"GME00123970","HOLZKIRCHEN, GM","2010-10-05","0.32","0.0","63","49"
"GME00123970","HOLZKIRCHEN, GM","2010-10-06","0.00","0.0","64","53"
"GME00123970","HOLZKIRCHEN, GM","2010-10-07","0.00","0.0","56","52"
"GME00123970","HOLZKIRCHEN, GM","2010-10-08","0.00","0.0","56","42"
"GME00123970","HOLZKIRCHEN, GM","2010-10-09","0.00","0.0","55","40"
"GME00123970","HOLZKIRCHEN, GM","2010-10-10","0.00","0.0","54","39"
"GME00123970","HOLZKIRCHEN, GM","2010-10-11","0.00","0.0","57","35"
"GME00123970","HOLZKIRCHEN, GM","2010-10-12","0.00","0.0","52","32"
"GME00123970","HOLZKIRCHEN, GM","2010-10-13","0.00","0.0","43","33"
"GME00123970","HOLZKIRCHEN, GM","2010-10-14","0.00","0.0","46","41"
"GME00123970","HOLZKIRCHEN, GM","2010-10-15","0.00","0.0","45","38"
"GME00123970","HOLZKIRCHEN, GM","2010-10-16","0.17","0.0","44","39"
"GME00123970","HOLZKIRCHEN, GM","2010-10-17","0.44","0.0","42","39"
"GME00123970","HOLZKIRCHEN, GM","2010-10-18","0.01","0.0","42","38"
"GME00123970","HOLZKIRCHEN, GM","2010-10-19","0.39","0.0","50","37"
"GME00123970","HOLZKIRCHEN, GM","2010-10-20","0.41","0.0","42","33"
"GME00123970","HOLZKIRCHEN, GM","2010-10-21","0.00","0.0","45","26"
"GME00123970","HOLZKIRCHEN, GM","2010-10-22","0.01","0.0","50","26"
"GME00123970","HOLZKIRCHEN, GM","2010-10-23","0.00","0.0","52","37"
"GME00123970","HOLZKIRCHEN, GM","2010-10-24","0.39","0.0","45","38"
"GME00123970","HOLZKIRCHEN, GM","2010-10-25","0.32","0.0","38","33"
"GME00123970","HOLZKIRCHEN, GM","2010-10-26","0.00","0.0","43","30"
"GME00123970","HOLZKIRCHEN, GM","2010-10-27","0.00","0.0","46","27"
"GME00123970","HOLZKIRCHEN, GM","2010-10-28","0.00","0.0","57","30"
"GME00123970","HOLZKIRCHEN, GM","2010-10-29","0.00","0.0","62","36"
"GME00123970","HOLZKIRCHEN, GM","2010-10-30","0.00","0.0","68","40"
"GME00123970","HOLZKIRCHEN, GM","2010-10-31","0.00","0.0","65","43"
"GME00123970","HOLZKIRCHEN, GM","2010-11-01","0.00","0.0","61","43"
"GME00123970","HOLZKIRCHEN, GM","2010-11-02","0.03","0.0","50","43"
"GME00123970","HOLZKIRCHEN, GM","2010-11-03","0.00","0.0","58","39"
"GME00123970","HOLZKIRCHEN, GM","2010-11-04","0.00","0.0","65","44"
"GME00123970","HOLZKIRCHEN, GM","2010-11-05","0.00","0.0","63","45"
"GME00123970","HOLZKIRCHEN, GM","2010-11-06","0.00","0.0","61","46"
"GME00123970","HOLZKIRCHEN, GM","2010-11-07","0.55","0.0","54","38"
"GME00123970","HOLZKIRCHEN, GM","2010-11-08","0.05","0.0","40","31"
"GME00123970","HOLZKIRCHEN, GM","2010-11-09","0.00","0.0","46","31"
"GME00123970","HOLZKIRCHEN, GM","2010-11-10","0.07","0.0","52","29"
"GME00123970","HOLZKIRCHEN, GM","2010-11-11","0.08","0.0","46","35"
"GME00123970","HOLZKIRCHEN, GM","2010-11-12","0.13","0.0","57","44"
"GME00123970","HOLZKIRCHEN, GM","2010-11-13","0.00","0.0","64","42"
"GME00123970","HOLZKIRCHEN, GM","2010-11-14","0.00","0.0","69","43"
"GME00123970","HOLZKIRCHEN, GM","2010-11-15","0.03","0.0","58","38"
"GME00123970","HOLZKIRCHEN, GM","2010-11-16","0.15","0.0","45","33"
"GME00123970","HOLZKIRCHEN, GM","2010-11-17","0.00","0.0","38","33"
"GME00123970","HOLZKIRCHEN, GM","2010-11-18","0.01","0.0","43","35"
"GME00123970","HOLZKIRCHEN, GM","2010-11-19","0.16","0.0","39","31"
"GME00123970","HOLZKIRCHEN, GM","2010-11-20","0.00","0.0","39","27"
"GME00123970","HOLZKIRCHEN, GM","2010-11-21","0.06","0.0","35","32"
"GME00123970","HOLZKIRCHEN, GM","2010-11-22","0.10","0.0","38","33"
"GME00123970","HOLZKIRCHEN, GM","2010-11-23","0.17","0.4","35","31"
"GME00123970","HOLZKIRCHEN, GM","2010-11-24","0.07","0.8","38","30"
"GME00123970","HOLZKIRCHEN, GM","2010-11-25","0.00","0.8","39","24"
"GME00123970","HOLZKIRCHEN, GM","2010-11-26","0.25","0.0","30","25"
"GME00123970","HOLZKIRCHEN, GM","2010-11-27","0.00","3.9","30","17"
"GME00123970","HOLZKIRCHEN, GM","2010-11-28","0.26","2.4","29","17"
"GME00123970","HOLZKIRCHEN, GM","2010-11-29","0.19","5.1","31","17"
"GME00123970","HOLZKIRCHEN, GM","2010-11-30","0.00","6.3","25","13"
"GME00123970","HOLZKIRCHEN, GM","2010-12-01","0.46","4.3","24","22"
"GME00123970","HOLZKIRCHEN, GM","2010-12-02","0.00","8.7","29","22"
"GME00123970","HOLZKIRCHEN, GM","2010-12-03","0.00","7.1","26","21"
"GME00123970","HOLZKIRCHEN, GM","2010-12-04","0.00","5.9","29","9"
"GME00123970","HOLZKIRCHEN, GM","2010-12-05","0.05","5.1","38","14"
"GME00123970","HOLZKIRCHEN, GM","2010-12-06","0.22","3.5","37","32"
"GME00123970","HOLZKIRCHEN, GM","2010-12-07","0.01","2.0","54","33"
"GME00123970","HOLZKIRCHEN, GM","2010-12-08","0.28","1.2","54","36"
"GME00123970","HOLZKIRCHEN, GM","2010-12-09","0.18","2.8","48","27"
"GME00123970","HOLZKIRCHEN, GM","2010-12-10","0.53","5.9","31","26"
"GME00123970","HOLZKIRCHEN, GM","2010-12-11","0.19","11.0","35","31"
"GME00123970","HOLZKIRCHEN, GM","2010-12-12","0.44","7.5","34","30"
"GME00123970","HOLZKIRCHEN, GM","2010-12-13","0.07","13.4","30","17"
"GME00123970","HOLZKIRCHEN, GM","2010-12-14","0.21","12.6","23","14"
"GME00123970","HOLZKIRCHEN, GM","2010-12-15","0.20","15.0","20","17"
"GME00123970","HOLZKIRCHEN, GM","2010-12-16","0.08","16.5","25","10"
"GME00123970","HOLZKIRCHEN, GM","2010-12-17","0.02","15.7","31","16"
"GME00123970","HOLZKIRCHEN, GM","2010-12-18","0.00","13.8","27","11"
"GME00123970","HOLZKIRCHEN, GM","2010-12-19","0.06","13.0","38","16"
"GME00123970","HOLZKIRCHEN, GM","2010-12-20","0.04","9.4","41","30"
"GME00123970","HOLZKIRCHEN, GM","2010-12-21","0.01","6.3","42","31"
"GME00123970","HOLZKIRCHEN, GM","2010-12-22","0.00","5.5","46","29"
"GME00123970","HOLZKIRCHEN, GM","2010-12-23","0.01","4.3","52","29"
"GME00123970","HOLZKIRCHEN, GM","2010-12-24","0.28","4.3","34","27"
"GME00123970","HOLZKIRCHEN, GM","2010-12-25","0.08","5.9","27","18"
"GME00123970","HOLZKIRCHEN, GM","2010-12-26","0.00","6.3","24","17"
"GME00123970","HOLZKIRCHEN, GM","2010-12-27","0.00","5.9","30","15"
"GME00123970","HOLZKIRCHEN, GM","2010-12-28","0.03","5.5","34","23"
"GME00123970","HOLZKIRCHEN, GM","2010-12-29","0.02","5.9","32","28"
"GME00123970","HOLZKIRCHEN, GM","2010-12-30","0.00","5.5","33","26"
"GME00123970","HOLZKIRCHEN, GM","2010-12-31","0.00","5.1","32","28"
"GME00123970","HOLZKIRCHEN, GM","2011-01-01","0.06","4.7","29","25"
"GME00123970","HOLZKIRCHEN, GM","2011-01-02","0.04","5.1","31","23"
"GME00123970","HOLZKIRCHEN, GM","2011-01-03","0.00","5.1","31","12"
"GME00123970","HOLZKIRCHEN, GM","2011-01-04","0.00","4.7","24","11"
"GME00123970","HOLZKIRCHEN, GM","2011-01-05","0.00","4.3","34","11"
"GME00123970","HOLZKIRCHEN, GM","2011-01-06","0.03","3.9","46","15"
"GME00123970","HOLZKIRCHEN, GM","2011-01-07","0.00","2.8","51","35"
"GME00123970","HOLZKIRCHEN, GM","2011-01-08","0.00","2.0","53","33"
"GME00123970","HOLZKIRCHEN, GM","2011-01-09","0.11","1.2","58","35"
"GME00123970","HOLZKIRCHEN, GM","2011-01-10","0.09","1.2","40","31"
"GME00123970","HOLZKIRCHEN, GM","2011-01-11","0.00","0.0","35","31"
"GME00123970","HOLZKIRCHEN, GM","2011-01-12","0.71","0.0","41","35"
"GME00123970","HOLZKIRCHEN, GM","2011-01-13","1.26","0.0","47","39"
"GME00123970","HOLZKIRCHEN, GM","2011-01-14","0.02","0.0","49","40"
"GME00123970","HOLZKIRCHEN, GM","2011-01-15","0.02","0.0","48","36"
"GME00123970","HOLZKIRCHEN, GM","2011-01-16","0.00","0.0","53","31"
"GME00123970","HOLZKIRCHEN, GM","2011-01-17","0.00","0.0","54","29"
"GME00123970","HOLZKIRCHEN, GM","2011-01-18","0.02","0.0","50","32"
"GME00123970","HOLZKIRCHEN, GM","2011-01-19","0.12","0.0","41","29"
"GME00123970","HOLZKIRCHEN, GM","2011-01-20","0.20","0.8","33","23"
"GME00123970","HOLZKIRCHEN, GM","2011-01-21","0.02","3.5","28","23"
"GME00123970","HOLZKIRCHEN, GM","2011-01-22","0.00","3.1","25","13"
"GME00123970","HOLZKIRCHEN, GM","2011-01-23","0.06","2.8","28","9"
"GME00123970","HOLZKIRCHEN, GM","2011-01-24","0.31","3.9","29","19"
"GME00123970","HOLZKIRCHEN, GM","2011-01-25","0.20","7.1","36","28"
"GME00123970","HOLZKIRCHEN, GM","2011-01-26","0.08","8.3","35","29"
"GME00123970","HOLZKIRCHEN, GM","2011-01-27","0.00","7.1","32","27"
"GME00123970","HOLZKIRCHEN, GM","2011-01-28","0.00","5.9","27","22"
"GME00123970","HOLZKIRCHEN, GM","2011-01-29","0.00","5.5","23","13"
"GME00123970","HOLZKIRCHEN, GM","2011-01-30","0.00","5.1","19","13"
"GME00123970","HOLZKIRCHEN, GM","2011-01-31","0.00","4.7","20","18"
"GME00123970","HOLZKIRCHEN, GM","2011-02-01","0.00","4.3","21","16"
"GME00123970","HOLZKIRCHEN, GM","2011-02-02","0.00","4.3","24","14"
"GME00123970","HOLZKIRCHEN, GM","2011-02-03","0.06","3.9","41","10"
"GME00123970","HOLZKIRCHEN, GM","2011-02-04","0.00","3.5","45","27"
"GME00123970","HOLZKIRCHEN, GM","2011-02-05","0.00","2.4","53","31"
"GME00123970","HOLZKIRCHEN, GM","2011-02-06","0.00","1.2","61","26"
"GME00123970","HOLZKIRCHEN, GM","2011-02-07","0.00","1.2","60","28"
"GME00123970","HOLZKIRCHEN, GM","2011-02-08","0.00","0.8","51","28"
"GME00123970","HOLZKIRCHEN, GM","2011-02-09","0.00","0.8","45","25"
"GME00123970","HOLZKIRCHEN, GM","2011-02-10","0.02","0.0","53","23"
"GME00123970","HOLZKIRCHEN, GM","2011-02-11","0.01","0.0","56","37"
"GME00123970","HOLZKIRCHEN, GM","2011-02-12","0.01","0.0","48","31"
"GME00123970","HOLZKIRCHEN, GM","2011-02-13","0.00","0.0","48","31"
"GME00123970","HOLZKIRCHEN, GM","2011-02-14","0.00","0.0","44","29"
"GME00123970","HOLZKIRCHEN, GM","2011-02-15","0.00","0.0","32","29"
"GME00123970","HOLZKIRCHEN, GM","2011-02-16","0.00","0.0","32","29"
"GME00123970","HOLZKIRCHEN, GM","2011-02-17","0.00","0.0","35","29"
"GME00123970","HOLZKIRCHEN, GM","2011-02-18","0.03","0.0","36","32"
"GME00123970","HOLZKIRCHEN, GM","2011-02-19","0.00","0.0","37","31"
"GME00123970","HOLZKIRCHEN, GM","2011-02-20","0.11","0.0","32","26"
"GME00123970","HOLZKIRCHEN, GM","2011-02-21","0.06","1.6","28","22"
"GME00123970","HOLZKIRCHEN, GM","2011-02-22","0.00","2.4","25","20"
"GME00123970","HOLZKIRCHEN, GM","2011-02-23","0.00","2.0","31","13"
"GME00123970","HOLZKIRCHEN, GM","2011-02-24","0.00","1.6","40","11"
"GME00123970","HOLZKIRCHEN, GM","2011-02-25","0.00","0.8","39","22"
"GME00123970","HOLZKIRCHEN, GM","2011-02-26","0.29","0.0","43","19"
"GME00123970","HOLZKIRCHEN, GM","2011-02-27","0.21","0.0","43","33"
"GME00123970","HOLZKIRCHEN, GM","2011-02-28","0.00","0.0","37","26"
"GME00123970","HOLZKIRCHEN, GM","2011-03-01","0.00","0.0","36","26"
"GME00123970","HOLZKIRCHEN, GM","2011-03-02","0.00","0.0","39","25"
"GME00123970","HOLZKIRCHEN, GM","2011-03-03","0.00","0.0","36","21"
"GME00123970","HOLZKIRCHEN, GM","2011-03-04","0.00","0.0","30","21"
"GME00123970","HOLZKIRCHEN, GM","2011-03-05","0.00","0.0","46","20"
"GME00123970","HOLZKIRCHEN, GM","2011-03-06","0.00","0.0","38","24"
"GME00123970","HOLZKIRCHEN, GM","2011-03-07","0.00","0.0","40","23"
"GME00123970","HOLZKIRCHEN, GM","2011-03-08","0.00","0.0","53","17"
"GME00123970","HOLZKIRCHEN, GM","2011-03-09","0.00","0.0","56","29"
"GME00123970","HOLZKIRCHEN, GM","2011-03-10","0.00","0.0","53","39"
"GME00123970","HOLZKIRCHEN, GM","2011-03-11","0.00","0.0","52","31"
"GME00123970","HOLZKIRCHEN, GM","2011-03-12","0.00","0.0","62","27"
"GME00123970","HOLZKIRCHEN, GM","2011-03-13","0.00","0.0","59","43"
"GME00123970","HOLZKIRCHEN, GM","2011-03-14","0.00","0.0","61","36"
"GME00123970","HOLZKIRCHEN, GM","2011-03-15","0.00","0.0","63","30"
"GME00123970","HOLZKIRCHEN, GM","2011-03-16","0.11","0.0","53","38"
"GME00123970","HOLZKIRCHEN, GM","2011-03-17","2.05","0.0","45","39"
"GME00123970","HOLZKIRCHEN, GM","2011-03-18","0.19","0.0","42","37"
"GME00123970","HOLZKIRCHEN, GM","2011-03-19","0.01","0.0","39","27"
"GME00123970","HOLZKIRCHEN, GM","2011-03-20","0.00","0.0","45","26"
"GME00123970","HOLZKIRCHEN, GM","2011-03-21","0.00","0.0","46","22"
"GME00123970","HOLZKIRCHEN, GM","2011-03-22","0.00","0.0","53","25"
"GME00123970","HOLZKIRCHEN, GM","2011-03-23","0.00","0.0","59","28"
"GME00123970","HOLZKIRCHEN, GM","2011-03-24","0.00","0.0","62","29"
"GME00123970","HOLZKIRCHEN, GM","2011-03-25","0.00","0.0","65","34"
"GME00123970","HOLZKIRCHEN, GM","2011-03-26","0.19","0.0","61","42"
"GME00123970","HOLZKIRCHEN, GM","2011-03-27","0.32","0.0","47","41"
"GME00123970","HOLZKIRCHEN, GM","2011-03-28","0.00","0.0","55","40"
"GME00123970","HOLZKIRCHEN, GM","2011-03-29","0.00","0.0","59","35"
"GME00123970","HOLZKIRCHEN, GM","2011-03-30","0.12","0.0","62","34"
"GME00123970","HOLZKIRCHEN, GM","2011-03-31","0.27","0.0","62","40"
"GME00123970","HOLZKIRCHEN, GM","2011-04-01","0.00","0.0","64","45"
"GME00123970","HOLZKIRCHEN, GM","2011-04-02","0.00","0.0","69","42"
"GME00123970","HOLZKIRCHEN, GM","2011-04-03","0.00","0.0","74","45"
"GME00123970","HOLZKIRCHEN, GM","2011-04-04","0.43","0.0","57","38"
"GME00123970","HOLZKIRCHEN, GM","2011-04-05","0.00","0.0","58","40"
"GME00123970","HOLZKIRCHEN, GM","2011-04-06","0.00","0.0","66","46"
"GME00123970","HOLZKIRCHEN, GM","2011-04-07","0.00","0.0","77","44"
"GME00123970","HOLZKIRCHEN, GM","2011-04-08","0.00","0.0","66","48"
"GME00123970","HOLZKIRCHEN, GM","2011-04-09","0.00","0.0","67","39"
"GME00123970","HOLZKIRCHEN, GM","2011-04-10","0.00","0.0","64","35"
"GME00123970","HOLZKIRCHEN, GM","2011-04-11","0.00","0.0","68","37"
"GME00123970","HOLZKIRCHEN, GM","2011-04-12","0.35","0.0","56","35"
"GME00123970","HOLZKIRCHEN, GM","2011-04-13","0.00","0.0","47","33"
"GME00123970","HOLZKIRCHEN, GM","2011-04-14","0.04","0.0","50","34"
"GME00123970","HOLZKIRCHEN, GM","2011-04-15","0.00","0.0","49","29"
"GME00123970","HOLZKIRCHEN, GM","2011-04-16","0.00","0.0","56","27"
"GME00123970","HOLZKIRCHEN, GM","2011-04-17","0.00","0.0","59","29"
"GME00123970","HOLZKIRCHEN, GM","2011-04-18","0.00","0.0","63","31"
"GME00123970","HOLZKIRCHEN, GM","2011-04-19","0.00","0.0","66","36"
"GME00123970","HOLZKIRCHEN, GM","2011-04-20","0.00","0.0","71","36"
"GME00123970","HOLZKIRCHEN, GM","2011-04-21","0.00","0.0","72","41"
"GME00123970","HOLZKIRCHEN, GM","2011-04-22","0.00","0.0","74","43"
"GME00123970","HOLZKIRCHEN, GM","2011-04-23","0.01","0.0","75","44"
"GME00123970","HOLZKIRCHEN, GM","2011-04-24","0.02","0.0","71","46"
"GME00123970","HOLZKIRCHEN, GM","2011-04-25","0.00","0.0","67","42"
"GME00123970","HOLZKIRCHEN, GM","2011-04-26","0.00","0.0","60","38"
"GME00123970","HOLZKIRCHEN, GM","2011-04-27","0.13","0.0","57","39"
"GME00123970","HOLZKIRCHEN, GM","2011-04-28","0.08","0.0","64","35"
"GME00123970","HOLZKIRCHEN, GM","2011-04-29","0.02","0.0","66","40"
"GME00123970","HOLZKIRCHEN, GM","2011-04-30","0.14","0.0","66","37"
"GME00123970","HOLZKIRCHEN, GM","2011-05-01","0.00","0.0","58","37"
"GME00123970","HOLZKIRCHEN, GM","2011-05-02","0.49","0.0","65","40"
"GME00123970","HOLZKIRCHEN, GM","2011-05-03","0.14","0.0","48","34"
"GME00123970","HOLZKIRCHEN, GM","2011-05-04","0.00","0.0","52","33"
"GME00123970","HOLZKIRCHEN, GM","2011-05-05","0.00","0.0","60","30"
"GME00123970","HOLZKIRCHEN, GM","2011-05-06","0.00","0.0","71","33"
"GME00123970","HOLZKIRCHEN, GM","2011-05-07","0.00","0.0","73","40"
"GME00123970","HOLZKIRCHEN, GM","2011-05-08","0.00","0.0","71","39"
"GME00123970","HOLZKIRCHEN, GM","2011-05-09","0.00","0.0","71","40"
"GME00123970","HOLZKIRCHEN, GM","2011-05-10","0.00","0.0","76","38"
"GME00123970","HOLZKIRCHEN, GM","2011-05-11","0.00","0.0","75","46"
"GME00123970","HOLZKIRCHEN, GM","2011-05-12","0.11","0.0","73","51"
"GME00123970","HOLZKIRCHEN, GM","2011-05-13","0.02","0.0","67","47"
"GME00123970","HOLZKIRCHEN, GM","2011-05-14","1.03","0.0","71","45"
"GME00123970","HOLZKIRCHEN, GM","2011-05-15","0.34","0.0","50","40"
"GME00123970","HOLZKIRCHEN, GM","2011-05-16","0.02","0.0","54","41"
"GME00123970","HOLZKIRCHEN, GM","2011-05-17","0.00","0.0","65","45"
"GME00123970","HOLZKIRCHEN, GM","2011-05-18","0.00","0.0","73","44"
"GME00123970","HOLZKIRCHEN, GM","2011-05-19","0.74","0.0","77","49"
"GME00123970","HOLZKIRCHEN, GM","2011-05-20","0.30","0.0","75","48"
"GME00123970","HOLZKIRCHEN, GM","2011-05-21","0.00","0.0","74","49"
"GME00123970","HOLZKIRCHEN, GM","2011-05-22","0.03","0.0","77","49"
"GME00123970","HOLZKIRCHEN, GM","2011-05-23","0.00","0.0","72","53"
"GME00123970","HOLZKIRCHEN, GM","2011-05-24","0.00","0.0","78","50"
"GME00123970","HOLZKIRCHEN, GM","2011-05-25","0.00","0.0","71","52"
"GME00123970","HOLZKIRCHEN, GM","2011-05-26","0.31","0.0","81","49"
"GME00123970","HOLZKIRCHEN, GM","2011-05-27","1.20","0.0","57","44"
"GME00123970","HOLZKIRCHEN, GM","2011-05-28","0.00","0.0","60","43"
"GME00123970","HOLZKIRCHEN, GM","2011-05-29","0.00","0.0","73","42"
"GME00123970","HOLZKIRCHEN, GM","2011-05-30","0.00","0.0","80","47"
"GME00123970","HOLZKIRCHEN, GM","2011-05-31","1.50","0.0","77","50"
"GME00123970","HOLZKIRCHEN, GM","2011-06-01","0.11","0.0","57","46"
"GME00123970","HOLZKIRCHEN, GM","2011-06-02","0.01","0.0","58","51"
